repo_url,schema_name,helm_name,crd_path,crd_last_sha,crd_last_updated
https://github.com/haproxytech/kubernetes-ingress,ingress.v1.haproxy.org,haproxy-ingress,deploy/tests/config/crd,312e53a1d919c50694527869da72c24ea9c42f58,2023-11-15T08:47:07Z
https://github.com/Azure/azure-service-operator,insights.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/kubevirt/kubevirt,instancetype.kubevirt.io,kubevirt,staging/src/kubevirt.io/client-go/api,a23a67089c1a63f9303c80caec3e4b8f0e6455c6,2026-03-09T16:40:37Z
https://github.com/kubernetes-sigs/cluster-api,ipam.cluster.x-k8s.io,cluster-api,config/crd/bases,079a2037a8c8c347e2f1c5f6d8238cc390900375,2026-03-04T12:14:28Z
https://github.com/isindir/sops-secrets-operator,isindir.github.com,sops-secrets,config/crd/bases,6fde3e8fbbe0c4634777b81c2261cc1689629efe,2026-03-05T13:14:46Z
https://github.com/jaegertracing/jaeger-operator,jaegertracing.io,jaeger,config/crd/bases,88fd9c6ef1d254dbf7946d2cfaf9d42acecdea4c,2025-08-01T09:30:32Z
https://github.com/nats-io/nack,jetstream.nats.io,nack,deploy,d6d0162d0d9c7513a2b80a51bfbb85b5a666bbbc,2026-02-02T06:49:04Z
https://github.com/minio/operator,job.min.io,minio,resources/base/crds,dd29c58ccfb7c33dc107281b74b86b2653d772b9,2025-06-03T21:33:15Z
https://github.com/k0sproject/k0smotron,k0smotron.io,k0smotron,config/crd,70d0b469fb2d5e929bef6db19835dd14e57d80cb,2026-02-17T18:37:11Z
https://github.com/grafana/crossplane-provider-grafana,k6.grafana.crossplane.io,provider-grafana,package/crds,a06c471ef349203a445ddbc9054256d7040bc223,2026-02-27T21:43:26Z
https://github.com/grafana/k6-operator,k6.io,k6,config/crd/bases,2fab06ef272cb6dc39775982996707df1270461b,2026-02-28T20:36:55Z
https://github.com/keycloak/keycloak,k8s.keycloak.org,keycloak,operator/src/main/resources,3aa5ab007297db2059ae5e8633a7d105e02e70e2,2026-02-12T09:28:53Z
https://github.com/mariadb-operator/mariadb-operator,k8s.mariadb.com,mariadb,config/crd/bases,8763332a3c525786637ec38b365929a29b2acb4f,2026-03-08T11:05:20Z
https://github.com/nginx/kubernetes-ingress,k8s.nginx.org,nginx-ingress,config/crd/bases,c70092a77adef706bf80dac3b46013bc68dad1ff,2026-02-20T17:24:28Z
https://github.com/k8up-io/k8up,k8up.io,k8up,config/crd/apiextensions.k8s.io/v1,0e10a932db96ef91d6fb2b69bbb16439e2fcdb73,2025-02-28T11:47:40Z
https://github.com/aws-controllers-k8s/kafka-controller,kafka.services.k8s.aws,ack-kafka,config/crd/bases,10548bc9fc0280df939390720c4a70c59bbc31b8,2026-02-16T18:49:22Z
https://github.com/strimzi/strimzi-kafka-operator,kafka.strimzi.io,strimzi-kafka,packaging/helm-charts/helm3/strimzi-kafka-operator/crds,4727e356653edffb9c407b10cee7b1b59c2b44a1,2026-02-27T19:10:52Z
https://github.com/akuity/kargo,kargo.akuity.io,kargo,charts/kargo/resources/crds,b106852e78b5e7419a2e22b7991783c288bcb6cc,2026-01-09T20:25:30Z
https://github.com/Azure/karpenter-provider-azure,karpenter.azure.com,karpenter,pkg/apis/crds,b646496e95e11dc53a01663d009558f9411b766e,2026-02-02T03:31:35Z
https://github.com/aws/karpenter-provider-aws,karpenter.k8s.aws,karpenter,pkg/apis/crds,a161b57a56a31dd38c61c3313cc1a1e459cf0b9a,2026-02-05T19:46:13Z
https://github.com/kubernetes-sigs/karpenter,karpenter.sh,karpenter,pkg/apis/crds,37f5de7ac39f63457d341e0db995dc30e40efe0a,2026-01-27T18:45:50Z
https://github.com/kedacore/keda,keda.sh,keda,config/crd/bases,38bcf5d64b35e0521c236ec07a68ba3491894731,2026-02-02T09:03:19Z
https://github.com/Azure/azure-service-operator,keyvault.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/elastic/cloud-on-k8s,kibana.k8s.elastic.co,elastic,config/crds/v1/resources,b0249d426a9fbff053f8564f6b842fe254bbf4bf,2026-02-17T13:13:01Z
https://github.com/aws-controllers-k8s/kinesis-controller,kinesis.services.k8s.aws,ack-kinesis,config/crd/bases,bdadf5218a433fd574c9a1309a2319ac2fad36cc,2025-11-12T22:38:46Z
https://github.com/aws-controllers-k8s/kms-controller,kms.services.k8s.aws,ack-kms,config/crd/bases,0a08980d88408736b4e02dd4637bb3fe8b495aab,2025-11-12T22:57:50Z
https://github.com/kubeflow/training-operator,kubeflow.org,training,manifests/base/crds,e6b837621a8868e0bf677035bbb2f696b6704782,2026-03-01T06:53:03Z
https://github.com/Azure/azure-service-operator,kubernetesconfiguration.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/kubescape/operator,kubescape.io,kubescape,config,5a338ae1481a0226412c5d0fb40e27381c32f194,2025-12-29T19:01:55Z
https://github.com/kubevirt/kubevirt,kubevirt.io,kubevirt,staging/src/kubevirt.io/client-go/api,a23a67089c1a63f9303c80caec3e4b8f0e6455c6,2026-03-09T16:40:37Z
https://github.com/kubernetes-sigs/kueue,kueue.x-k8s.io,kueue,config/components/crd/bases,ed74063b865fbb7e56e03ef3ff136ea662d41d48,2026-03-06T09:44:20Z
https://github.com/Azure/azure-service-operator,kusto.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/fluxcd/kustomize-controller,kustomize.toolkit.fluxcd.io,kustomize,config/crd/bases,64558ebdc270d265619df44f82f8b9e5fab8871f,2026-02-11T21:57:58Z
https://github.com/kyverno/kyverno,kyverno.io,kyverno,charts/kyverno/charts/crds,2d9fc02c7513758cc660f9be867be17495042cd5,2026-02-17T13:57:10Z
https://github.com/aws-controllers-k8s/lambda-controller,lambda.services.k8s.aws,ack-lambda,config/crd/bases,9b9b34bf6287cc23c6e1b8d7b27f4182794ba1fb,2025-11-13T01:19:51Z
https://github.com/linkerd/linkerd2,linkerd.io,linkerd,charts/linkerd-crds/templates,68c8969d295b165c4676d1a053ebe4d87ea15baa,2025-11-13T19:49:02Z
https://github.com/kube-logging/logging-operator,logging-extensions.banzaicloud.io,logging,config/crd/bases,c2a0ba452c2fd3c1098708fcd03785265b96ed8e,2026-02-18T13:34:44Z
https://github.com/kube-logging/logging-operator,logging.banzaicloud.io,logging,config/crd/bases,c2a0ba452c2fd3c1098708fcd03785265b96ed8e,2026-02-18T13:34:44Z
https://github.com/openshift/cluster-logging-operator,logging.openshift.io,cluster-logging,config/crd/bases,d414275038551d8087228a42b87637bd638f21ca,2026-03-02T18:06:28Z
https://github.com/elastic/cloud-on-k8s,logstash.k8s.elastic.co,elastic,config/crds/v1/resources,b0249d426a9fbff053f8564f6b842fe254bbf4bf,2026-02-17T13:13:01Z
https://github.com/longhorn/longhorn-manager,longhorn.io,longhorn,k8s/crds.yaml,84db27a9a32db7e32447285e74be76906902f893,2026-02-06T06:33:05Z
https://github.com/Azure/azure-service-operator,machinelearningservices.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/Azure/azure-service-operator,managedidentity.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/elastic/cloud-on-k8s,maps.k8s.elastic.co,elastic,config/crds/v1/resources,b0249d426a9fbff053f8564f6b842fe254bbf4bf,2026-02-17T13:13:01Z
https://github.com/aws-controllers-k8s/memorydb-controller,memorydb.services.k8s.aws,ack-memorydb,config/crd/bases,128edf8e06e32cfb3b0362917bc4a708a8c3a5d0,2025-11-13T01:19:51Z
https://github.com/metal3-io/baremetal-operator,metal3.io,baremetal,config/base/crds/bases,3dca0f940c9adea91ed47d81f55a0ac32797d525,2026-03-09T11:52:38Z
https://github.com/metallb/metallb,metallb.io,metallb,config/crd/bases,926564f3efab94d2dc021f39959563aa95f32236,2026-02-05T13:25:36Z
https://github.com/kubevirt/kubevirt,migrations.kubevirt.io,kubevirt,staging/src/kubevirt.io/client-go/api,a23a67089c1a63f9303c80caec3e4b8f0e6455c6,2026-03-09T16:40:37Z
https://github.com/minio/operator,minio.min.io,minio,resources/base/crds,dd29c58ccfb7c33dc107281b74b86b2653d772b9,2025-06-03T21:33:15Z
https://github.com/grafana/crossplane-provider-grafana,ml.grafana.crossplane.io,provider-grafana,package/crds,a06c471ef349203a445ddbc9054256d7040bc223,2026-02-27T21:43:26Z
https://github.com/mongodb/mongodb-kubernetes-operator,mongodbcommunity.mongodb.com,mongodb-community,config/crd/bases,0c46290355085d85c649e629b462aff597c0ee12,2025-04-01T09:35:07Z
https://github.com/Azure/azure-service-operator,monitor.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/prometheus-operator/prometheus-operator,monitoring.coreos.com,kube-prometheus-stack,example/prometheus-operator-crd,013e3c4127ae0a04d6eafcd85d0f71f94f086ef1,2026-03-09T08:07:30Z
https://github.com/GoogleCloudPlatform/prometheus-engine,monitoring.googleapis.com,managed-prometheus,charts/operator/crds,6920a7b44e3a44ac5f0e8c58f406f18f056d69ce,2026-02-09T13:06:56Z
https://github.com/grafana/alloy,monitoring.grafana.com,alloy,operations/helm/charts/alloy/charts/crds/crds,3de01be7ac33cf28df6f278d932ba3dd51557761,2025-11-11T16:31:12Z
https://github.com/aws-controllers-k8s/mq-controller,mq.services.k8s.aws,ack-mq,config/crd/bases,0c2000925f4cb661d1c7e9a1d05bc15141d429c9,2025-10-02T17:23:03Z
https://github.com/open-policy-agent/gatekeeper,mutations.gatekeeper.sh,gatekeeper,config/crd/bases,3c000d3109d9c340bff8d9a3df64d1dac98117d2,2026-01-30T21:41:04Z
https://github.com/mysql/mysql-operator,mysql.oracle.com,mysql,helm/mysql-operator/crds,f191ea3cedf7358e15f4324d4f4ec860ae63ec15,2025-10-02T16:38:15Z
https://github.com/bitpoke/mysql-operator,mysql.presslabs.org,mysql,config/crd/bases,8ceb3fabfecad3bc79dfc6e3f8700929c58158e6,2024-08-08T08:02:45Z
https://github.com/Azure/azure-service-operator,network.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/upbound/provider-azure,network.azure.m.upbound.io,provider-azure,package/crds,845e42599df9a6cd9ef21265bfe9e924c47006fc,2026-03-03T12:20:25Z
https://github.com/upbound/provider-azure,network.azure.upbound.io,provider-azure,package/crds,845e42599df9a6cd9ef21265bfe9e924c47006fc,2026-03-03T12:20:25Z
https://github.com/Azure/azure-service-operator,network.frontdoor.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/aws-controllers-k8s/networkfirewall-controller,networkfirewall.services.k8s.aws,ack-networkfirewall,config/crd/bases,6ea18c7320586d5beceff8a29743cbeb532708b2,2025-11-12T23:15:50Z
https://github.com/GoogleCloudPlatform/gke-networking-recipes,networking.gke.io,gke-networking,gateway-api/config/servicepolicies/crd/standard,d644f78a47657a120e1673b396e0f807d5c6c729,2023-11-15T18:39:12Z
https://github.com/istio/istio,networking.istio.io,istio,manifests/charts/base/files,f4c37d06dcd3653fb1918f8974ff0a283c1fced3,2024-10-01T20:23:30Z
https://github.com/aws/amazon-vpc-cni-k8s,networking.k8s.aws,aws-vpc-cni,charts/aws-vpc-cni/crds,f3a6226a2e3d39a87272a30bb5e9f252b95e7b75,2025-12-15T21:27:18Z
https://github.com/kubernetes-sigs/node-feature-discovery,nfd.k8s-sigs.io,node-feature-discovery,deployment/helm/node-feature-discovery/crds,4cf8032ac5735030f641b9483b007fe2d45c0385,2025-04-03T18:16:03Z
https://github.com/fluxcd/notification-controller,notification.toolkit.fluxcd.io,notification,config/crd/bases,a25edc058b0f0fff658118a442dc7205ba859858,2026-02-13T16:15:23Z
https://github.com/Azure/azure-service-operator,notificationhubs.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/NVIDIA/gpu-operator,nvidia.com,gpu,config/crd/bases,5831d10a48056383ddad28f4bf29b99bd7ccb560,2026-02-24T15:59:14Z
https://github.com/kube-object-storage/lib-bucket-provisioner,objectbucket.io,lib-bucket-provisioner,deploy/crds,0f2fe2b80a7c98ecc6441e9d17b311b9fbd59699,2019-09-24T11:33:09Z
https://github.com/grafana/crossplane-provider-grafana,oncall.grafana.crossplane.io,provider-grafana,package/crds,a06c471ef349203a445ddbc9054256d7040bc223,2026-02-27T21:43:26Z
https://github.com/1Password/onepassword-operator,onepassword.com,onepassword,config/crd/bases,625e1a76febf9fc05412e08665e3c8c18dbcb983,2026-02-11T16:17:11Z
https://github.com/openebs/openebs,openebs.io,openebs,charts/charts/openebs-crds/templates,5b889ea0fdaef1ee2ca38cb3e9891feb47b8309f,2025-02-13T12:12:57Z
https://github.com/doitintl/kube-no-trouble,openreports.io,kubent,fixtures,5f3b830b8807b5af8a2991e71ab91d331ab4329c,2024-10-10T09:00:44Z
https://github.com/aws-controllers-k8s/opensearchservice-controller,opensearchservice.services.k8s.aws,ack-opensearchservice,config/crd/bases,9cf5e4bcb2f7ea9f50a78a5ff4a88a241db3eeac,2025-11-13T00:01:47Z
https://github.com/openshift/api,openshift,openshift,payload-manifests/crds,da56654926a61d80f3f4578436f19623cc19e4d8,2026-03-05T23:49:29Z
https://github.com/open-telemetry/opentelemetry-operator,opentelemetry.io,opentelemetry,config/crd/bases,552f9c6e1a56fead662e4c604d35a856c26aed25,2026-03-03T15:47:15Z
https://github.com/Azure/azure-service-operator,operationalinsights.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/kubernetes-sigs/cluster-api,operator.cluster.x-k8s.io,cluster-api,config/crd/bases,079a2037a8c8c347e2f1c5f6d8238cc390900375,2026-03-04T12:14:28Z
https://github.com/h3poteto/node-manager,operator.h3poteto.dev,node-manager,config/crd/bases,33a92ffe915011a0ec6c4470eb5cde7223f96789,2024-12-18T15:36:01Z
https://github.com/open-cluster-management-io/ocm,operator.open-cluster-management.io,ocm,manifests/cluster-manager/hub/crds,4a46af2145a8e66f637050255c53f656b11ceeba,2026-03-08T11:01:58Z
https://github.com/tigera/operator,operator.tigera.io,tigera,config/crd,aee6ada66eb4bf37b5616f7483594fff5c1b184f,2026-02-24T18:59:44Z
https://github.com/VictoriaMetrics/operator,operator.victoriametrics.com,victoria-metrics,config/crd/overlay,dfb29114125a34419fef094144379e767ffc52a7,2026-03-06T13:33:26Z
https://github.com/operator-framework/operator-lifecycle-manager,operators.coreos.com,olm,vendor/github.com/operator-framework/api/crds,1a544c8ca7c45b8affbee9553a274b11628e1d56,2026-02-04T13:34:03Z
https://github.com/crossplane/crossplane,ops.crossplane.io,crossplane,cluster/crds,987230c5ebed77fa6d3253b2731be7bd0a46e0dc,2026-02-04T23:53:41Z
https://github.com/aws-controllers-k8s/organizations-controller,organizations.services.k8s.aws,ack-organizations,config/crd/bases,7834abf17deecb462b809ef3dafd63af05259ef2,2025-11-12T23:04:49Z
https://github.com/grafana/crossplane-provider-grafana,oss.grafana.crossplane.io,provider-grafana,package/crds,a06c471ef349203a445ddbc9054256d7040bc223,2026-02-27T21:43:26Z
https://github.com/aws/eks-anywhere,packages.eks.amazonaws.com,eks-anywhere,config/crd/bases,b38f93e2c9df6b85d49a886ba8f04b26f3af3119,2026-02-20T21:44:29Z
https://github.com/percona/percona-postgresql-operator,pg.percona.com,percona-pg,config/crd/bases,72ca96d60e5c1c37f408f526f84a965bf838d524,2026-03-05T13:33:10Z
https://github.com/pingcap/tidb-operator,pingcap.com,tidb,manifests/crd,a25b2c2da5e7936c147fe4e52b485f7212745ac6,2026-02-02T01:56:11Z
https://github.com/aws-controllers-k8s/pipes-controller,pipes.services.k8s.aws,ack-pipes,config/crd/bases,1fcba0e147a7631a1caac1e9fea2f95e9a214428,2025-10-13T18:37:56Z
https://github.com/piraeusdatastore/piraeus-operator,piraeus.io,piraeus,config/crd/bases,7baf58e2859f7a8a91c59386dc1d99c57062c6e4,2026-01-12T09:46:00Z
https://github.com/crossplane/crossplane,pkg.crossplane.io,crossplane,cluster/crds,987230c5ebed77fa6d3253b2731be7bd0a46e0dc,2026-02-04T23:53:41Z
https://github.com/kyverno/kyverno,policies.kyverno.io,kyverno,charts/kyverno/charts/crds,2d9fc02c7513758cc660f9be867be17495042cd5,2026-02-17T13:57:10Z
https://github.com/cert-manager/cert-manager,policy.cert-manager.io,cert-manager,deploy/crds,4c353cb747d9b80416ce7ec3a6ba7d98b9a2f159,2026-02-26T19:55:26Z
https://github.com/linkerd/linkerd2,policy.linkerd.io,linkerd,charts/linkerd-crds/templates,68c8969d295b165c4676d1a053ebe4d87ea15baa,2025-11-13T19:49:02Z
https://github.com/sigstore/policy-controller,policy.sigstore.dev,policy,config,7845832df94339d62e98865c4300793c667eca81,2025-04-15T13:50:48Z
https://github.com/kubevirt/kubevirt,pool.kubevirt.io,kubevirt,staging/src/kubevirt.io/client-go/api,a23a67089c1a63f9303c80caec3e4b8f0e6455c6,2026-03-09T16:40:37Z
https://github.com/CrunchyData/postgres-operator,postgres-operator.crunchydata.com,pgo,config/crd/bases,9714fb2b2aef785173609ce7e46c44171e38e564,2026-02-26T21:55:46Z
https://github.com/cloudnative-pg/cloudnative-pg,postgresql.cnpg.io,cloudnative-pg,config/crd/bases,cd73556aad3030271c867145dc5f60b5488f6e52,2026-03-02T08:15:58Z
https://github.com/projectcalico/calico,projectcalico.org,calico,api/config/crd,0c82381afd1980767742d431c5a149e6f7776352,2026-03-04T19:21:01Z
https://github.com/projectcontour/contour,projectcontour.io,contour,examples/contour,c28b68eca6710d192018bf0ef48ca784d134e2fa,2026-02-08T07:19:04Z
https://github.com/aws-controllers-k8s/prometheusservice-controller,prometheusservice.services.k8s.aws,ack-prometheusservice,config/crd/bases,1f0a07b2d0e208311f961450d11839141f548b30,2025-11-13T01:19:51Z
https://github.com/crossplane/crossplane,protection.crossplane.io,crossplane,cluster/crds,987230c5ebed77fa6d3253b2731be7bd0a46e0dc,2026-02-04T23:53:41Z
https://github.com/percona/percona-server-mysql-operator,ps.percona.com,percona-server-mysql,config/crd/bases,5a3891b670d58c55f1b1b75e68f5a6b0bbaa7f16,2026-02-19T09:47:28Z
https://github.com/percona/percona-server-mongodb-operator,psmdb.percona.com,percona-server-mongodb,config/crd/bases,59bf8a93133323f37bf0688d47f56cb16432f850,2026-01-23T19:32:24Z
https://github.com/percona/percona-xtradb-cluster-operator,pxc.percona.com,percona-xtradb-cluster,config/crd/bases,0e124664d7f0aea942bf9f8de0a8a0a586109ea8,2025-12-18T09:23:23Z
https://github.com/pyrra-dev/pyrra,pyrra.dev,pyrra,examples/kubernetes/manifests/setup,894f4a8322cc5a04337caf0ed5149ca6eccbc06a,2026-01-31T16:50:00Z
https://github.com/rabbitmq/cluster-operator,rabbitmq.com,rabbitmq-cluster,config/crd/bases,0e1f848c05d31ebc98decb0e78706c43dcc46c4d,2026-02-25T15:23:20Z
https://github.com/solo-io/gloo,ratelimit.solo.io,gloo,projects/gateway2/crds,426b9f233be587d0b7095cf1f3e7fe7127c60d29,2026-02-26T15:34:31Z
https://github.com/FairwindsOps/rbac-manager,rbacmanager.reactiveops.io,rbac-manager,deploy,dea3ca2fa14dc97b2364c199600f4c5a0013c2c4,2022-08-03T18:24:37Z
https://github.com/upbound/provider-aws,rds.aws.m.upbound.io,provider-aws,package/crds,b0ea68d6dc9593ce8d695f6d49d681cea04ce7a8,2026-03-05T12:12:16Z
https://github.com/upbound/provider-aws,rds.aws.upbound.io,provider-aws,package/crds,b0ea68d6dc9593ce8d695f6d49d681cea04ce7a8,2026-03-05T12:12:16Z
https://github.com/aws-controllers-k8s/rds-controller,rds.services.k8s.aws,ack-rds,config/crd/bases,103a3f1c6d4bd6c6219a51e4e365036952aee2db,2026-01-13T22:31:40Z
https://github.com/Azure/azure-service-operator,redhatopenshift.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/OT-CONTAINER-KIT/redis-operator,redis.redis.opstreelabs.in,redis,config/crd/bases,7ae2c1826e557f05bfe58e734e36087ad3a3ffda,2026-02-24T09:30:53Z
https://github.com/mogenius/renovate-operator,renovate-operator.mogenius.com,renovate,charts/renovate-operator/crd,084e4d5ff4c9eb12c30badbac1ffd477a67d293d,2026-03-04T08:14:34Z
https://github.com/kyverno/kyverno,reports.kyverno.io,kyverno,charts/kyverno/charts/crds,2d9fc02c7513758cc660f9be867be17495042cd5,2026-02-17T13:57:10Z
https://github.com/streamnative/pulsar-resources-operator,resource.streamnative.io,pulsar-resources,config/crd/bases,b6c60ee7f19e96824163398b66a7158ed0338c9e,2026-01-12T07:14:49Z
https://github.com/Azure/azure-service-operator,resources.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/gravitational/teleport,resources.teleport.dev,teleport-kube,integrations/operator/config/crd/bases,b7037a17ed0e5d40c145bce97decac0a4ef31615,2026-03-06T15:26:14Z
https://github.com/restatedev/restate-operator,restate.dev,restate,crd,840870be1d90c0af314d31b3b5b7df0ec60ecafa,2026-01-21T20:00:57Z
https://github.com/aws-controllers-k8s/route53-controller,route53.services.k8s.aws,ack-route53,config/crd/bases,cb552b82c12349fe36f3eb375c2e4a4c327a4adc,2025-11-13T02:12:26Z
https://github.com/kubernetes-sigs/cluster-api,runtime.cluster.x-k8s.io,cluster-api,config/crd/bases,079a2037a8c8c347e2f1c5f6d8238cc390900375,2026-03-04T12:14:28Z
https://github.com/upbound/provider-aws,s3.aws.m.upbound.io,provider-aws,package/crds,b0ea68d6dc9593ce8d695f6d49d681cea04ce7a8,2026-03-05T12:12:16Z
https://github.com/upbound/provider-aws,s3.aws.upbound.io,provider-aws,package/crds,b0ea68d6dc9593ce8d695f6d49d681cea04ce7a8,2026-03-05T12:12:16Z
https://github.com/aws-controllers-k8s/s3-controller,s3.services.k8s.aws,ack-s3,config/crd/bases,09c49a6048a6398cef280d7a06ad519db091277f,2026-01-30T19:22:33Z
https://github.com/upbound/provider-aws,s3control.aws.m.upbound.io,provider-aws,package/crds,b0ea68d6dc9593ce8d695f6d49d681cea04ce7a8,2026-03-05T12:12:16Z
https://github.com/upbound/provider-aws,s3control.aws.upbound.io,provider-aws,package/crds,b0ea68d6dc9593ce8d695f6d49d681cea04ce7a8,2026-03-05T12:12:16Z
https://github.com/aws-controllers-k8s/sagemaker-controller,sagemaker.services.k8s.aws,ack-sagemaker,config/crd/bases,6ad878e072b07e7286e22841c7efac9eeb70ad48,2025-12-19T20:09:07Z
https://github.com/scylladb/scylla-operator,scylla.scylladb.com,scylla,helm/scylla-operator/crds,6fce49785570d723a5d5a6096da765dfc642b1ef,2025-10-28T17:30:24Z
https://github.com/Azure/azure-service-operator,search.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/seaweedfs/seaweedfs-operator,seaweed.seaweedfs.com,seaweedfs,config/crd/bases,6993acaadd7a35840ee17a8f03335565331cb0da,2026-01-29T06:56:52Z
https://github.com/GoogleCloudPlatform/gke-networking-recipes,secret-sync.gke.io,gke-networking,gateway-api/config/mesh/crd/stable,ccb0d44e989d3f1cedc39b7dcd1cc5dc8f52a071,2022-05-12T22:20:14Z
https://github.com/mittwald/kubernetes-secret-generator,secretgenerator.mittwald.de,kubernetes-secret-generator,deploy/crds,d38612129348fd4c7571b2abd0c3bde163304f45,2025-08-19T11:23:49Z
https://github.com/kubernetes-sigs/secrets-store-csi-driver,secrets-store.csi.x-k8s.io,secrets-store-csi-driver,config/crd/bases,b76b155f1a92a5feed04d658fea60fb60098ea09,2024-10-09T22:50:19Z
https://github.com/crossplane/crossplane,secrets.crossplane.io,crossplane,cluster/crds,987230c5ebed77fa6d3253b2731be7bd0a46e0dc,2026-02-04T23:53:41Z
https://github.com/DopplerHQ/kubernetes-operator,secrets.doppler.com,doppler-kubernetes,config/crd/bases,84bf7384f210b3be2c1ec212ac463e803182c14c,2025-10-01T20:15:19Z
https://github.com/hashicorp/vault-secrets-operator,secrets.hashicorp.com,vault-secrets,config/crd/bases,b5b28021a2e137d3789cc46befc6e12ef928aec0,2026-02-26T16:47:12Z
https://github.com/istio/istio,security.istio.io,istio,manifests/charts/base/files,f4c37d06dcd3653fb1918f8974ff0a283c1fced3,2024-10-01T20:23:30Z
https://github.com/Azure/azure-service-operator,servicebus.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/aws-controllers-k8s/runtime,services.k8s.aws,ack-system,config/crd/bases,7960c4ce86990f6b1c6f33269cd2d614626dea19,2025-12-09T20:25:35Z
https://github.com/kserve/kserve,serving.kserve.io,kserve,config/crd/full,81739afb2d3849542219fe20442d1792d6373b0b,2026-03-03T13:11:47Z
https://github.com/aws-controllers-k8s/sfn-controller,sfn.services.k8s.aws,ack-sfn,config/crd/bases,8021cec4ceac27970bbbf7f9615d5e2ce9b99a71,2025-11-13T01:27:47Z
https://github.com/Azure/azure-service-operator,signalrservice.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/grafana/crossplane-provider-grafana,slo.grafana.crossplane.io,provider-grafana,package/crds,a06c471ef349203a445ddbc9054256d7040bc223,2026-02-27T21:43:26Z
https://github.com/slok/sloth,sloth.slok.dev,sloth,pkg/kubernetes/gen/crd,95f393cdc260eba7f0c098dfcd1a620fdd0ccfe0,2025-04-17T10:31:43Z
https://github.com/grafana/crossplane-provider-grafana,sm.grafana.crossplane.io,provider-grafana,package/crds,a06c471ef349203a445ddbc9054256d7040bc223,2026-02-27T21:43:26Z
https://github.com/backube/snapscheduler,snapscheduler.backube,snapscheduler,config/crd/bases,fdf31f0912051d456dc3d99e0a4e77481dbeecef,2025-05-13T19:32:47Z
https://github.com/kubevirt/kubevirt,snapshot.kubevirt.io,kubevirt,staging/src/kubevirt.io/client-go/api,a23a67089c1a63f9303c80caec3e4b8f0e6455c6,2026-03-09T16:40:37Z
https://github.com/kubernetes-csi/external-snapshotter,snapshot.storage.k8s.io,snapshot,client/config/crd,5af2237e0e1eaa78f0a1bc34f8183a3ebe1fe1cd,2025-10-14T13:01:03Z
https://github.com/upbound/provider-aws,sns.aws.m.upbound.io,provider-aws,package/crds,b0ea68d6dc9593ce8d695f6d49d681cea04ce7a8,2026-03-05T12:12:16Z
https://github.com/upbound/provider-aws,sns.aws.upbound.io,provider-aws,package/crds,b0ea68d6dc9593ce8d695f6d49d681cea04ce7a8,2026-03-05T12:12:16Z
https://github.com/aws-controllers-k8s/sns-controller,sns.services.k8s.aws,ack-sns,config/crd/bases,3cc781ffce45c01f805749e8dd7fb61bd54808a5,2025-09-26T23:34:27Z
https://github.com/fluxcd/source-controller,source.toolkit.fluxcd.io,source,config/crd/bases,f3ba9f91c95cbb9bf1bc25d8ae252e0c8ed24c4c,2026-02-11T21:41:03Z
https://github.com/kubeflow/spark-operator,sparkoperator.k8s.io,spark,config/crd/bases,6c484ee668968f30e18e38d4ee5b05e13b0a603d,2025-11-10T08:04:55Z
